snooker_id,title
1300,Grp c
1301,Grp O
1302,Grp j
1303,Grp Q
1304,Grp e
1305,Grp h
1306,Grp U
1307,Grp L
1308,Grp f
1309,Grp Z
1310,Grp k
1311,Grp T
1312,Grp i
1313,Grp N
1314,Grp b
1315,Grp P
