snooker_id,full_name
2750,Jack Haley
2756,Mark Anthony Taylor
2766,Filips Kalnins
2767,Anton Kazakov
2768,Martyn Taylor
2775,Faizaan Mohammed
2780,David Donovan
2781,Adam Goff
2782,Alfie Lee
2786,Andrew Tapper
