snooker_id,full_name
507,Cao Yupeng
515,Alex Borg
518,Robert James
519,Luke Simmonds
520,Lee Walker
522,Saqib Nasir
523,Sydney Wilson
526,John Astley
531,James Burrett
534,Fraser Patrick
546,Gary Wilson
549,Robin Hull
550,Phil O'Kane
552,Sean O'Sullivan
557,Lee Stephens
580,Steve Mifsud
581,Fung Kwok Wai
582,Dechawat Poomjaeng
588,Kacper Filipiak
592,Oliver Lines
593,Hammad Miah
