snooker_id,full_name
1108,Yuan Sijun
1114,Fang Xiongman
1123,Dylan Mitchell
1177,Michael Collumb
1178,Stephen Baillie
1181,Barry Lee
1185,Thomas McSorley
1186,Chris Totten
1188,Muhammad Asif
1189,Ehsan Heydari Nezhad
1190,Surinder Gill
1198,Moh Keen Ho
